# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715325.06228 -1.302166 -3.585625 0.626645 0.155610 -0.793895 0.113764 0.576693 0.0002644656 -0.0000004162 -0.0000857561 0.0000003956 0.0000001725 0.0000283178 0.0062423665 -0.0013459906 -0.0000027117 0.0030532479 -0.0000058303 0.0025225207
1403715325.11227 -1.297651 -3.581559 0.630548 0.155390 -0.791396 0.115702 0.579792 0.0002658916 -0.0000009381 -0.0000837504 0.0000003996 0.0000003331 0.0000268872 0.0062343841 -0.0013402720 -0.0000027322 0.0030498933 -0.0000058319 0.0025225377
1403715325.16227 -1.292832 -3.577371 0.633729 0.155702 -0.790052 0.116726 0.581334 0.0002666077 -0.0000010477 -0.0000827149 0.0000004024 0.0000003628 0.0000261694 0.0062256800 -0.0013330063 -0.0000027485 0.0030455270 -0.0000058405 0.0025225589
1403715325.21227 -1.287098 -3.573124 0.636757 0.155913 -0.788894 0.117841 0.582624 0.0002672186 -0.0000012882 -0.0000818131 0.0000004063 0.0000004323 0.0000255550 0.0062165065 -0.0013252991 -0.0000027627 0.0030409019 -0.0000058504 0.0025225787
1403715325.26227 -1.280316 -3.568894 0.638578 0.155950 -0.788979 0.119355 0.582191 0.0002671626 -0.0000019756 -0.0000818772 0.0000004157 0.0000006434 0.0000255990 0.0062075369 -0.0013165727 -0.0000027728 0.0030354897 -0.0000058515 0.0025225841
1403715325.31228 -1.272312 -3.564613 0.640296 0.156131 -0.789879 0.120734 0.580635 0.0002666383 -0.0000027225 -0.0000826203 0.0000004306 0.0000008823 0.0000261081 0.0061986181 -0.0013067807 -0.0000027794 0.0030293555 -0.0000058617 0.0025226015
1403715325.36228 -1.263274 -3.559874 0.641702 0.156464 -0.791849 0.121505 0.577694 0.0002655003 -0.0000033451 -0.0000842266 0.0000004463 0.0000011005 0.0000272295 0.0061886096 -0.0012956974 -0.0000027780 0.0030224593 -0.0000058715 0.0025226153
1403715325.41228 -1.253428 -3.554792 0.642498 0.156158 -0.794670 0.123453 0.573476 0.0002638850 -0.0000048473 -0.0000863903 0.0000004945 0.0000016274 0.0000287950 0.0061781043 -0.0012838297 -0.0000027669 0.0030150723 -0.0000058818 0.0025226250
1403715325.46228 -1.243094 -3.549472 0.642796 0.155642 -0.798149 0.125035 0.568418 0.0002618262 -0.0000063568 -0.0000890247 0.0000005610 0.0000022031 0.0000307860 0.0061668912 -0.0012711872 -0.0000027534 0.0030072895 -0.0000058886 0.0025226362
1403715325.51228 -1.233066 -3.544061 0.642708 0.154993 -0.801300 0.126592 0.563799 0.0002598928 -0.0000078368 -0.0000913583 0.0000006434 0.0000027978 0.0000326341 0.0061557475 -0.0012589437 -0.0000027312 0.0029998147 -0.0000058941 0.0025226404
1403715325.56228 -1.223377 -3.538344 0.642498 0.153219 -0.803553 0.129198 0.560477 0.0002585412 -0.0000099625 -0.0000928049 0.0000007916 0.0000036206 0.0000338333 0.0061447164 -0.0012470286 -0.0000027128 0.0029925806 -0.0000058943 0.0025226390
1403715325.61227 -1.214522 -3.532492 0.642930 0.149396 -0.805125 0.134360 0.558033 0.0002576533 -0.0000136968 -0.0000933919 0.0000011357 0.0000050121 0.0000343719 0.0061326735 -0.0012360273 -0.0000026905 0.0029861191 -0.0000059096 0.0025226390
1403715325.66227 -1.206179 -3.526133 0.642854 0.145443 -0.806408 0.139538 0.555951 0.0002568184 -0.0000174397 -0.0000937564 0.0000015935 0.0000064165 0.0000347484 0.0061188699 -0.0012256249 -0.0000026755 0.0029802967 -0.0000059224 0.0025226527
1403715325.71227 -1.198535 -3.518911 0.642667 0.142585 -0.807727 0.143127 0.553860 0.0002558933 -0.0000201326 -0.0000942992 0.0000019942 0.0000074704 0.0000352713 0.0061037298 -0.0012153733 -0.0000026599 0.0029747423 -0.0000059334 0.0025226620
1403715325.76227 -1.191632 -3.510479 0.642519 0.140560 -0.809283 0.145260 0.551547 0.0002547876 -0.0000219383 -0.0000951692 0.0000023000 0.0000082470 0.0000360706 0.0060862103 -0.0012057858 -0.0000026455 0.0029699549 -0.0000059438 0.0025226765
1403715325.81227 -1.185367 -3.500594 0.642427 0.140178 -0.810641 0.145065 0.549697 0.0002538796 -0.0000221779 -0.0000961380 0.0000023484 0.0000084508 0.0000369290 0.0060659293 -0.0011960483 -0.0000026311 0.0029654158 -0.0000059485 0.0025226928
1403715325.86227 -1.179885 -3.489442 0.641835 0.140400 -0.811596 0.143931 0.548528 0.0002532785 -0.0000217487 -0.0000969023 0.0000022777 0.0000083726 0.0000375979 0.0060437252 -0.0011868200 -0.0000026105 0.0029614468 -0.0000059489 0.0025226963
1403715325.91227 -1.175591 -3.477120 0.641139 0.140860 -0.812484 0.142285 0.547524 0.0002527633 -0.0000210149 -0.0000976296 0.0000021572 0.0000081680 0.0000382339 0.0060187536 -0.0011777719 -0.0000025998 0.0029579531 -0.0000059335 0.0025227144
1403715325.96227 -1.172504 -3.463553 0.640136 0.141838 -0.813348 0.140146 0.546540 0.0002522321 -0.0000198866 -0.0000984410 0.0000019775 0.0000078116 0.0000389451 0.0059920596 -0.0011699087 -0.0000025900 0.0029554768 -0.0000059115 0.0025227363
1403715326.01227 -1.170672 -3.449244 0.638833 0.142956 -0.813377 0.137133 0.546970 0.0002523274 -0.0000182071 -0.0000986641 0.0000017226 0.0000071680 0.0000391046 0.0059629478 -0.0011632805 -0.0000025781 0.0029541180 -0.0000058812 0.0025227561
1403715326.06227 -1.170280 -3.434007 0.637282 0.144636 -0.812699 0.133097 0.548531 0.0002529232 -0.0000157726 -0.0000984436 0.0000013914 0.0000061855 0.0000388408 0.0059328182 -0.0011576150 -0.0000025761 0.0029535785 -0.0000058403 0.0025227782
1403715326.11227 -1.170856 -3.418251 0.635008 0.147096 -0.811699 0.127692 0.550637 0.0002536743 -0.0000124370 -0.0000981073 0.0000010156 0.0000048535 0.0000384655 0.0059014214 -0.0011528592 -0.0000025755 0.0029538334 -0.0000057871 0.0025227945
1403715326.16227 -1.172356 -3.402225 0.632368 0.149652 -0.810247 0.122259 0.553315 0.0002546330 -0.0000089612 -0.0000974341 0.0000007196 0.0000034695 0.0000378029 0.0058699651 -0.0011487798 -0.0000025810 0.0029545892 -0.0000057228 0.0025228099
1403715326.21227 -1.174537 -3.386100 0.628890 0.151626 -0.808982 0.117645 0.555624 0.0002554116 -0.0000060936 -0.0000967883 0.0000005473 0.0000023473 0.0000371955 0.0058382554 -0.0011452535 -0.0000025910 0.0029557985 -0.0000056473 0.0025228127
1403715326.26227 -1.177277 -3.370231 0.625008 0.153329 -0.807147 0.113511 0.558676 0.0002565284 -0.0000033693 -0.0000956558 0.0000004453 0.0000012920 0.0000361839 0.0058073518 -0.0011424714 -0.0000026019 0.0029574861 -0.0000055713 0.0025228278
1403715326.31227 -1.180060 -3.354785 0.621221 0.153792 -0.804675 0.111234 0.562559 0.0002581202 -0.0000017598 -0.0000938413 0.0000004124 0.0000006735 0.0000346283 0.0057768952 -0.0011396264 -0.0000026198 0.0029591010 -0.0000054921 0.0025228411
1403715326.36227 -1.183067 -3.339453 0.617478 0.153614 -0.800864 0.109752 0.568308 0.0002605551 -0.0000004297 -0.0000908856 0.0000004007 0.0000001821 0.0000322093 0.0057481723 -0.0011372702 -0.0000026388 0.0029608889 -0.0000054199 0.0025228581
1403715326.41227 -1.186131 -3.324798 0.614011 0.152467 -0.796738 0.109702 0.574394 0.0002631798 -0.0000000114 -0.0000874947 0.0000003995 0.0000000351 0.0000295896 0.0057203290 -0.0011351720 -0.0000026638 0.0029627697 -0.0000053524 0.0025228732
1403715326.46227 -1.189069 -3.310659 0.610682 0.151073 -0.793547 0.110114 0.579081 0.0002651831 -0.0000000602 -0.0000847609 0.0000003977 0.0000000498 0.0000275898 0.0056937947 -0.0011334014 -0.0000026901 0.0029647204 -0.0000052869 0.0025228739
1403715326.51227 -1.190980 -3.296360 0.607121 0.149973 -0.790266 0.110226 0.583813 0.0002671074 0.0000001437 -0.0000820047 0.0000003974 -0.0000000139 0.0000256701 0.0056670452 -0.0011304165 -0.0000027189 0.0029658619 -0.0000052318 0.0025228930
1403715326.56228 -1.191128 -3.281764 0.602703 0.148939 -0.787975 0.110094 0.587189 0.0002684452 0.0000002817 -0.0000800081 0.0000003971 -0.0000000542 0.0000243372 0.0056395005 -0.0011254012 -0.0000027471 0.0029656389 -0.0000051754 0.0025229077
1403715326.61228 -1.189790 -3.267071 0.598341 0.148660 -0.786049 0.109123 0.590017 0.0002694883 0.0000009760 -0.0000783954 0.0000004000 -0.0000002548 0.0000232950 0.0056115780 -0.0011190452 -0.0000027677 0.0029644731 -0.0000051160 0.0025229168
1403715326.71228 -1.182659 -3.237646 0.588952 0.146761 -0.785880 0.108081 0.590908 0.0002697695 0.0000008965 -0.0000779836 0.0000004046 -0.0000002299 0.0000230376 0.0055565508 -0.0011018360 -0.0000027997 0.0029588551 -0.0000050030 0.0025230132
1403715326.76229 -1.177273 -3.222536 0.583124 0.144970 -0.788378 0.108741 0.587894 0.0002686499 -0.0000003833 -0.0000797387 0.0000004008 0.0000001435 0.0000241632 0.0055278018 -0.0010920494 -0.0000028001 0.0029552681 -0.0000049464 0.0025230085
1403715326.81229 -1.170424 -3.207315 0.576970 0.142822 -0.792016 0.110145 0.583251 0.0002668874 -0.0000022978 -0.0000823529 0.0000004187 0.0000007398 0.0000259093 0.0054991082 -0.0010806096 -0.0000027950 0.0029504201 -0.0000048901 0.0025230034
1403715326.86229 -1.161853 -3.192320 0.570678 0.140248 -0.795812 0.111720 0.578388 0.0002649780 -0.0000044214 -0.0000849968 0.0000004707 0.0000014508 0.0000277636 0.0054707807 -0.0010679390 -0.0000027880 0.0029445591 -0.0000048504 0.0025229861
1403715326.91229 -1.152568 -3.176862 0.564222 0.138833 -0.799688 0.112123 0.573282 0.0002628143 -0.0000056848 -0.0000878706 0.0000005198 0.0000019341 0.0000298828 0.0054425951 -0.0010540213 -0.0000027760 0.0029378636 -0.0000047922 0.0025229973
1403715326.96230 -1.142716 -3.161054 0.558472 0.136384 -0.802539 0.113411 0.569622 0.0002612623 -0.0000074679 -0.0000897657 0.0000006100 0.0000026004 0.0000313491 0.0054136161 -0.0010395392 -0.0000027618 0.0029308579 -0.0000047363 0.0025230076
1403715327.01230 -1.132932 -3.144994 0.553188 0.133513 -0.804918 0.115672 0.566481 0.0002599427 -0.0000097214 -0.0000912229 0.0000007601 0.0000034477 0.0000325231 0.0053842771 -0.0010252302 -0.0000027436 0.0029240313 -0.0000046835 0.0025230208
1403715327.06230 -1.123303 -3.128427 0.548630 0.130759 -0.806664 0.118064 0.564142 0.0002589539 -0.0000118914 -0.0000921924 0.0000009426 0.0000042712 0.0000333341 0.0053542056 -0.0010110650 -0.0000027250 0.0029174024 -0.0000046368 0.0025230369
1403715327.11230 -1.114001 -3.111335 0.543998 0.128418 -0.808469 0.119856 0.561713 0.0002578627 -0.0000136692 -0.0000932701 0.0000011201 0.0000049830 0.0000342505 0.0053229844 -0.0009972741 -0.0000026890 0.0029111779 -0.0000046020 0.0025230448
1403715327.16230 -1.105309 -3.093532 0.539534 0.126954 -0.810291 0.120965 0.559176 0.0002567009 -0.0000148743 -0.0000944650 0.0000012575 0.0000055136 0.0000352799 0.0052909283 -0.0009836473 -0.0000026712 0.0029052019 -0.0000045573 0.0025230697
1403715327.21230 -1.097223 -3.074934 0.534973 0.125366 -0.812074 0.122163 0.556683 0.0002555337 -0.0000161371 -0.0000956119 0.0000014147 0.0000060790 0.0000362946 0.0052577839 -0.0009705684 -0.0000026535 0.0028997606 -0.0000045141 0.0025230979
1403715327.26231 -1.090117 -3.055376 0.531073 0.123777 -0.813767 0.123050 0.554366 0.0002544194 -0.0000172575 -0.0000966813 0.0000015674 0.0000066001 0.0000372623 0.0052229473 -0.0009578284 -0.0000026348 0.0028947571 -0.0000044708 0.0025231314
1403715327.31231 -1.083997 -3.035064 0.527461 0.122013 -0.815061 0.124195 0.552598 0.0002535555 -0.0000184634 -0.0000974241 0.0000017424 0.0000071374 0.0000379588 0.0051873918 -0.0009462351 -0.0000026190 0.0028907177 -0.0000044357 0.0025231789
1403715327.36231 -1.079059 -3.014008 0.523822 0.120406 -0.816318 0.125059 0.550896 0.0002527030 -0.0000194947 -0.0000981611 0.0000019028 0.0000076169 0.0000386581 0.0051503954 -0.0009353745 -0.0000026059 0.0028873852 -0.0000044026 0.0025232281
1403715327.41231 -1.075018 -2.991957 0.520047 0.118546 -0.817321 0.125960 0.549607 0.0002520275 -0.0000205568 -0.0000986783 0.0000020763 0.0000080941 0.0000391666 0.0051121032 -0.0009251267 -0.0000025893 0.0028846485 -0.0000043691 0.0025232825
1403715327.46231 -1.072114 -2.969053 0.516346 0.118945 -0.817836 0.125986 0.548747 0.0002516234 -0.0000205303 -0.0000991202 0.0000020758 0.0000081336 0.0000395769 0.0050728237 -0.0009156117 -0.0000025796 0.0028825670 -0.0000043394 0.0025233373
1403715327.51230 -1.070492 -2.944836 0.512912 0.119913 -0.817885 0.127093 0.548209 0.0002514646 -0.0000207660 -0.0000992469 0.0000021171 0.0000082426 0.0000397033 0.0050318930 -0.0009065896 -0.0000025694 0.0028811586 -0.0000043025 0.0025234038
1403715327.56230 -1.070227 -2.919384 0.509745 0.124100 -0.817374 0.126078 0.548273 0.0002516632 -0.0000190426 -0.0000993900 0.0000018440 0.0000075666 0.0000397867 0.0049887062 -0.0008984407 -0.0000025624 0.0028807479 -0.0000042602 0.0025234702
1403715327.61231 -1.071434 -2.893304 0.506606 0.129984 -0.816462 0.124599 0.548607 0.0002520153 -0.0000165683 -0.0000994673 0.0000014938 0.0000065841 0.0000397938 0.0049449457 -0.0008913487 -0.0000025598 0.0028812755 -0.0000042107 0.0025235375
1403715327.66231 -1.073535 -2.866917 0.503282 0.136684 -0.815436 0.124292 0.548574 0.0002522372 -0.0000143825 -0.0000995782 0.0000012263 0.0000057220 0.0000398472 0.0049011111 -0.0008848929 -0.0000025612 0.0028823682 -0.0000041563 0.0025236025
1403715327.71231 -1.075787 -2.839388 0.499825 0.144663 -0.814019 0.124598 0.548563 0.0002524939 -0.0000120721 -0.0000996082 0.0000009824 0.0000048079 0.0000398248 0.0048570847 -0.0008791406 -0.0000025669 0.0028838753 -0.0000041090 0.0025236467
1403715327.76231 -1.079583 -2.812946 0.496133 0.152819 -0.812429 0.127240 0.548102 0.0002527021 -0.0000107372 -0.0000995443 0.0000008640 0.0000042750 0.0000397426 0.0048125261 -0.0008728850 -0.0000025804 0.0028854448 -0.0000040507 0.0025237170
1403715327.81231 -1.084001 -2.786632 0.491839 0.161927 -0.810975 0.130327 0.546912 0.0002525933 -0.0000093980 -0.0000998003 0.0000007600 0.0000037586 0.0000399626 0.0047699101 -0.0008681892 -0.0000025938 0.0028880544 -0.0000039872 0.0025237815
1403715327.86231 -1.088970 -2.760739 0.487241 0.171250 -0.809134 0.135050 0.545653 0.0002525934 -0.0000086887 -0.0000998686 0.0000007118 0.0000034814 0.0000400169 0.0047284719 -0.0008639761 -0.0000026018 0.0028909659 -0.0000039145 0.0025238364
1403715327.91231 -1.094906 -2.735232 0.482545 0.181088 -0.806366 0.139872 0.545360 0.0002531038 -0.0000077138 -0.0000994080 0.0000006513 0.0000030761 0.0000395737 0.0046885507 -0.0008603311 -0.0000026196 0.0028942626 -0.0000038514 0.0025238974
1403715327.96231 -1.101894 -2.709922 0.477845 0.191025 -0.803051 0.144491 0.545656 0.0002538764 -0.0000064984 -0.0000986637 0.0000005860 0.0000025721 0.0000388727 0.0046492042 -0.0008575590 -0.0000026389 0.0028983373 -0.0000037891 0.0025239589
1403715328.01231 -1.109358 -2.684561 0.473461 0.199967 -0.799369 0.147855 0.546957 0.0002549637 -0.0000048919 -0.0000975649 0.0000005179 0.0000019180 0.0000378620 0.0046100374 -0.0008552530 -0.0000026519 0.0029029611 -0.0000037294 0.0025240309
1403715328.06231 -1.117717 -2.659176 0.469147 0.206806 -0.796177 0.151104 0.548179 0.0002559597 -0.0000038712 -0.0000964960 0.0000004861 0.0000015057 0.0000369042 0.0045710448 -0.0008531025 -0.0000026605 0.0029078457 -0.0000036755 0.0025241005
1403715328.11231 -1.126368 -2.634265 0.465439 0.212396 -0.792437 0.153461 0.550801 0.0002574619 -0.0000026093 -0.0000948126 0.0000004578 0.0000010065 0.0000354397 0.0045329407 -0.0008517316 -0.0000026767 0.0029135288 -0.0000036329 0.0025241903
1403715328.16231 -1.134831 -2.609492 0.462422 0.216656 -0.788875 0.154844 0.553859 0.0002590033 -0.0000012681 -0.0000930117 0.0000004406 0.0000005002 0.0000339248 0.0044960636 -0.0008502323 -0.0000026852 0.0029191149 -0.0000035961 0.0025242830
1403715328.21231 -1.143201 -2.585187 0.460084 0.219928 -0.785078 0.155135 0.557868 0.0002607926 0.0000004159 -0.0000908181 0.0000004378 -0.0000001011 0.0000321481 0.0044597783 -0.0008482488 -0.0000026957 0.0029243839 -0.0000035682 0.0025243766
1403715328.26231 -1.150751 -2.561111 0.458069 0.221715 -0.781724 0.155476 0.561762 0.0002624861 0.0000015876 -0.0000886386 0.0000004490 -0.0000004933 0.0000304528 0.0044242633 -0.0008457378 -0.0000027070 0.0029292277 -0.0000035485 0.0025244686
1403715328.31231 -1.157222 -2.536704 0.456207 0.222746 -0.778881 0.154570 0.565541 0.0002639221 0.0000030117 -0.0000866833 0.0000004732 -0.0000009474 0.0000289813 0.0043888050 -0.0008427312 -0.0000026898 0.0029331767 -0.0000035260 0.0025245058
1403715328.36231 -1.162655 -2.513577 0.454382 0.222815 -0.777043 0.152771 0.568523 0.0002649195 0.0000043339 -0.0000852651 0.0000005115 -0.0000013540 0.0000279547 0.0043539228 -0.0008384651 -0.0000027128 0.0029366273 -0.0000035233 0.0025246078
1403715328.41231 -1.166669 -2.490597 0.452831 0.222113 -0.775724 0.150821 0.571114 0.0002657272 0.0000054018 -0.0000840776 0.0000005518 -0.0000016693 0.0000271160 0.0043212143 -0.0008334814 -0.0000027248 0.0029390920 -0.0000035219 0.0025247028
1403715328.46231 -1.169284 -2.468147 0.451443 0.221111 -0.775442 0.148580 0.572471 0.0002660142 0.0000062481 -0.0000836183 0.0000005894 -0.0000019253 0.0000268000 0.0042890720 -0.0008274047 -0.0000027213 0.0029404785 -0.0000035154 0.0025247782
1403715328.51231 -1.170479 -2.446299 0.450031 0.219607 -0.775954 0.146698 0.572843 0.0002659619 0.0000065814 -0.0000836772 0.0000006076 -0.0000020330 0.0000268452 0.0042582639 -0.0008206958 -0.0000027289 0.0029410876 -0.0000035167 0.0025248711
1403715328.56231 -1.170300 -2.425047 0.448247 0.218442 -0.778232 0.144628 0.570720 0.0002648923 0.0000066494 -0.0000851878 0.0000006136 -0.0000021017 0.0000279192 0.0042284923 -0.0008131416 -0.0000027302 0.0029407046 -0.0000035145 0.0025249566
1403715328.61231 -1.168814 -2.404534 0.446129 0.219096 -0.781135 0.142790 0.566954 0.0002631315 0.0000069432 -0.0000875686 0.0000006317 -0.0000022750 0.0000296711 0.0042003379 -0.0008051298 -0.0000027262 0.0029395204 -0.0000035049 0.0025250267
1403715328.66231 -1.166414 -2.385314 0.444267 0.220901 -0.784190 0.141827 0.562258 0.0002610353 0.0000070982 -0.0000902883 0.0000006427 -0.0000024203 0.0000317623 0.0041737016 -0.0007967453 -0.0000027021 0.0029375446 -0.0000034818 0.0025250725
1403715328.71231 -1.162446 -2.367541 0.442687 0.223328 -0.785674 0.142964 0.558930 0.0002597344 0.0000067860 -0.0000919455 0.0000006294 -0.0000023677 0.0000330853 0.0041493708 -0.0007883116 -0.0000026993 0.0029350454 -0.0000034597 0.0025251324
1403715328.76231 -1.157626 -2.351337 0.440455 0.226869 -0.787376 0.146490 0.554175 0.0002581066 0.0000056159 -0.0000939994 0.0000005769 -0.0000020103 0.0000347746 0.0041276366 -0.0007795187 -0.0000026881 0.0029315609 -0.0000034290 0.0025251801
1403715328.81231 -1.152099 -2.336663 0.438410 0.232235 -0.787316 0.151759 0.550608 0.0002572028 0.0000045188 -0.0000951266 0.0000005370 -0.0000016359 0.0000357260 0.0041080602 -0.0007708106 -0.0000026748 0.0029275985 -0.0000033894 0.0025252120
1403715328.86231 -1.146128 -2.323384 0.436412 0.238900 -0.785706 0.158974 0.548015 0.0002570018 0.0000032222 -0.0000954175 0.0000005011 -0.0000011602 0.0000359695 0.0040905261 -0.0007623792 -0.0000026617 0.0029233682 -0.0000033436 0.0025252302
1403715328.96230 -1.133527 -2.300349 0.432272 0.257791 -0.779636 0.176333 0.542788 0.0002570900 0.0000012982 -0.0000953704 0.0000004763 -0.0000004433 0.0000359162 0.0040607406 -0.0007463663 -0.0000026110 0.0029138445 -0.0000031756 0.0025252248
1403715329.01230 -1.125955 -2.290605 0.430059 0.269433 -0.775113 0.186477 0.540215 0.0002574581 0.0000004841 -0.0000949501 0.0000004740 -0.0000001399 0.0000355523 0.0040468248 -0.0007386759 -0.0000026169 0.0029093612 -0.0000031275 0.0025252141
1403715329.06230 -1.118273 -2.281676 0.427435 0.281986 -0.770618 0.196824 0.536557 0.0002574766 -0.0000002686 -0.0000949297 0.0000004770 0.0000001377 0.0000355326 0.0040348778 -0.0007303971 -0.0000026205 0.0029037946 -0.0000030693 0.0025251915
1403715329.11231 -1.111221 -2.273410 0.424440 0.294459 -0.765681 0.208774 0.532390 0.0002576384 -0.0000017270 -0.0000947233 0.0000004916 0.0000006737 0.0000353560 0.0040240968 -0.0007226774 -0.0000026097 0.0028984521 -0.0000029840 0.0025251412
1403715329.16231 -1.103484 -2.265845 0.421267 0.307904 -0.760646 0.219859 0.527517 0.0002574364 -0.0000026928 -0.0000949373 0.0000005117 0.0000010315 0.0000355392 0.0040140953 -0.0007158161 -0.0000026150 0.0028938411 -0.0000029299 0.0025251140
1403715329.21231 -1.095794 -2.258462 0.417428 0.321316 -0.755692 0.229687 0.522426 0.0002570559 -0.0000031739 -0.0000953678 0.0000005259 0.0000012151 0.0000359096 0.0040046321 -0.0007085906 -0.0000026198 0.0028887833 -0.0000028744 0.0025250891
